,location,date,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,population,total_deaths,total_cases,total_deaths_per_million,total_cases_per_million
869,Belgium,2022-07,201707.0,366.0,185436.137,290.572,361333613.0,992339.0,134358194.0,85136.026,11527031.715
870,Belgium,2022-08,58564.0,255.0,77904.99799999999,318.432,361333613.0,1002876.0,138222514.0,86040.031,11858564.44
871,Belgium,2022-09,50597.0,141.0,53023.714,159.566,349677690.0,976868.0,135364672.0,83808.718,11613380.76
872,Belgium,2022-10,83532.0,261.0,79836.856,228.144,361333613.0,1014969.0,142208485.0,87077.535,12200534.01
873,Belgium,2022-11,21114.0,138.0,24211.14,162.142,349677690.0,988550.0,138897368.0,84810.956,11916462.391
874,Belgium,2022-12,37854.0,221.0,40703.998,232.57500000000002,361333613.0,1026697.0,144533493.0,88083.716,12400004.097
875,Belgium,2023-01,19756.0,297.0,17946.286,279.287,361333613.0,1036651.0,145460090.0,88937.696,12479499.909
876,Belgium,2023-02,29583.0,176.0,25831.573,160.001,326365844.0,941013.0,131917166.0,80732.59599999999,11317607.876
877,Belgium,2023-03,44746.0,275.0,48891.717000000004,296.718,361333613.0,1049287.0,147343749.0,90021.783,12641105.206
878,Belgium,2023-04,21541.0,229.0,20820.431,204.147,349677690.0,1023593.0,143607567.0,87817.408,12320565.867
879,Belgium,2023-05,4907.0,90.0,6668.858,119.577,361333613.0,1062165.0,148729469.0,91126.63399999999,12759990.695
880,Belize,2020-02,0.0,0.0,0.0,0.0,11753265.0,,,,
881,Belize,2020-03,2.0,0.0,0.8579999999999999,0.0,12563835.0,,6.0,,14.805
882,Belize,2020-04,16.0,2.0,17.146,2.002,12158550.0,38.0,322.0,93.76499999999999,794.5039999999999
883,Belize,2020-05,0.0,0.0,0.0,0.0,12563835.0,62.0,558.0,152.98499999999999,1376.8029999999999
884,Belize,2020-06,6.0,0.0,4.861999999999999,0.0,12158550.0,60.0,607.0,148.04999999999998,1497.716
885,Belize,2020-07,24.0,0.0,24.004,0.0,12563835.0,62.0,1133.0,152.98499999999999,2795.566
886,Belize,2020-08,822.0,10.0,664.569,5.003,12563835.0,110.0,10398.0,271.416,25656.018
887,Belize,2020-09,938.0,11.0,1003.148,14.716999999999999,12158550.0,530.0,40821.0,1307.725,100721.711
888,Belize,2020-10,1242.0,24.0,1335.425,25.283,12563835.0,1140.0,77419.0,2812.834,191023.60199999998
889,Belize,2020-11,2537.0,94.0,2157.711,69.711,12158550.0,2501.0,131917.0,6170.968,325491.94
890,Belize,2020-12,4903.0,87.0,5121.995,107.574,12563835.0,5835.0,264324.0,14397.276,652192.895
891,Belize,2021-01,1387.0,73.0,1395.578,67.291,12563835.0,8394.0,349523.0,20711.345,862412.872
892,Belize,2021-02,416.0,13.0,511.152,22.425,11347980.0,8651.0,338173.0,21345.466,834407.882
893,Belize,2021-03,122.0,3.0,172.148,2.574,12563835.0,9781.0,383153.0,24133.631,945391.525
894,Belize,2021-04,184.0,4.0,181.717,4.004,12158550.0,9548.0,375206.0,23558.732,925783.091
895,Belize,2021-05,192.0,3.0,181.42499999999998,2.7169999999999996,12563835.0,10013.0,394005.0,24706.069,972167.737
896,Belize,2021-06,346.0,5.0,308.288,5.2909999999999995,12158550.0,9782.0,388124.0,24136.1,957656.964
897,Belize,2021-07,780.0,3.0,837.003,3.4319999999999995,12563835.0,10255.0,420638.0,25303.188,1037881.982
898,Belize,2021-08,2095.0,24.0,1753.865,21.14,12563835.0,10665.0,460077.0,26314.81,1135193.7550000001
899,Belize,2021-09,3588.0,46.0,3623.999,45.146,12158550.0,11309.0,530857.0,27903.819,1309836.286
900,Belize,2021-10,7198.0,89.0,6343.428,77.286,12563835.0,13776.0,714373.0,33990.894,1762643.57
901,Belize,2021-11,3367.0,79.0,4147.281,87.565,12158550.0,15863.0,855341.0,39140.354,2110467.938
902,Belize,2021-12,1338.0,22.0,1680.715,28.435,12563835.0,18110.0,960391.0,44684.598,2369668.2520000003
903,Belize,2022-01,18984.0,33.0,15639.291,27.011,12563835.0,18859.0,1217526.0,46532.686,3004123.026
904,Belize,2022-02,6110.0,25.0,9121.429,25.004,11347980.0,17732.0,1519271.0,43751.927,3748648.488
905,Belize,2022-03,634.0,4.0,978.848,10.434,12563835.0,20219.0,1766511.0,49888.345,4358688.333
906,Belize,2022-04,190.0,22.0,215.143,22.001,12158550.0,19984.0,1719744.0,49308.505000000005,4243295.458
907,Belize,2022-05,1630.0,1.0,1269.999,1.001,12563835.0,20966.0,1797073.0,51731.492,4434096.994
908,Belize,2022-06,3988.0,2.0,4028.277,1.7159999999999997,12158550.0,20341.0,1829364.0,50189.373,4513771.785
909,Belize,2022-07,4074.0,1.0,3973.714,1.287,12563835.0,21078.0,2025092.0,52007.856,4996710.96
910,Belize,2022-08,1076.0,0.0,1369.147,0.0,12563835.0,21080.0,2096029.0,52012.792,5171740.874
911,Belize,2022-09,597.0,3.0,712.431,2.574,12158550.0,20418.0,2055954.0,50379.372,5072859.841
912,Belize,2022-10,159.0,4.0,158.289,4.433,12563835.0,21272.0,2135681.0,52486.517,5269578.198
913,Belize,2022-11,69.0,1.0,70.864,0.572,12158550.0,20614.0,2069182.0,50862.962,5105498.600000001
914,Belize,2022-12,663.0,0.0,673.285,0.42899999999999994,12563835.0,21328.0,2147548.0,52624.701,5298858.831
915,Belize,2023-01,935.0,0.0,903.562,0.0,12563835.0,21328.0,2179334.0,52624.701,5377287.583
916,Belize,2023-02,130.0,0.0,150.576,0.0,11347980.0,19264.0,1979206.0,47531.988,4883491.868
917,Belize,2023-03,42.0,0.0,52.856,0.0,12563835.0,21328.0,2193899.0,52624.701,5413225.255
918,Belize,2023-04,0.0,0.0,0.0,0.0,12158550.0,20640.0,2123460.0,50927.13,5239424.1
919,Belize,2023-05,21.0,0.0,16.287,0.0,12563835.0,21328.0,2194396.0,52624.701,5414451.552
920,Benin,2020-02,0.0,0.0,0.0,0.0,387233056.0,,,,
921,Benin,2020-03,3.0,0.0,2.4309999999999996,0.0,413938784.0,,23.0,,1.725
922,Benin,2020-04,57.0,0.0,55.859,0.0,400585920.0,,1026.0,,76.838
923,Benin,2020-05,179.0,3.0,93.285,3.0029999999999997,413938784.0,66.0,3642.0,4.95,272.753
924,Benin,2020-06,910.0,13.0,777.998,11.29,400585920.0,227.0,15402.0,17.005,1153.461
925,Benin,2020-07,621.0,19.0,816.426,20.136,413938784.0,820.0,44469.0,61.412,3330.2940000000003
926,Benin,2020-08,375.0,5.0,377.574,4.861,413938784.0,1193.0,62221.0,89.351,4659.758
927,Benin,2020-09,180.0,0.0,182.148,0.715,400585920.0,1200.0,67170.0,89.88,5030.382
928,Benin,2020-10,232.0,1.0,251.281,1.001,413938784.0,1268.0,75722.0,94.976,5670.839
929,Benin,2020-11,417.0,2.0,375.574,2.002,400585920.0,1276.0,83984.0,95.557,6289.587
930,Benin,2020-12,231.0,1.0,257.281,1.001,413938784.0,1359.0,95974.0,101.77,7187.5199999999995
931,Benin,2021-01,581.0,4.0,473.561,4.004,413938784.0,1410.0,105473.0,105.595,7898.905
932,Benin,2021-02,1848.0,22.0,1549.723,17.717,373880192.0,1590.0,125622.0,119.07900000000001,9407.874
933,Benin,2021-03,1466.0,20.0,1766.01,24.283,413938784.0,2502.0,197934.0,187.373,14823.337
934,Benin,2021-04,620.0,7.0,725.284,6.864,400585920.0,2826.0,224693.0,211.637,16827.329
935,Benin,2021-05,338.0,4.0,329.996,4.146999999999999,413938784.0,3106.0,245911.0,232.609,18416.35
936,Benin,2021-06,112.0,3.0,122.71900000000001,2.574,400585920.0,3070.0,243287.0,229.92000000000002,18219.831
937,Benin,2021-07,154.0,3.0,166.865,3.4319999999999995,413938784.0,3273.0,255468.0,245.113,19132.086
938,Benin,2021-08,4168.0,20.0,2848.568,15.434,413938784.0,3531.0,291226.0,264.44,21810.007999999998
939,Benin,2021-09,10466.0,27.0,11354.571,29.285,400585920.0,4232.0,568560.0,316.937,42579.634
940,Benin,2021-10,1791.0,7.0,2160.999,9.286,413938784.0,4949.0,752906.0,370.633,56385.354999999996
941,Benin,2021-11,101.0,0.0,159.57,0.0,400585920.0,4830.0,744383.0,361.71000000000004,55747.06
942,Benin,2021-12,85.0,0.0,83.285,0.0,413938784.0,4991.0,771679.0,373.767,57791.281
943,Benin,2022-01,1515.0,2.0,1418.288,2.002,413938784.0,5016.0,798212.0,375.642,59778.338
944,Benin,2022-02,117.0,0.0,217.713,0.0,373880192.0,4564.0,742703.0,341.79600000000005,55621.249
945,Benin,2022-03,26.0,0.0,25.998,0.0,413938784.0,5053.0,824001.0,378.41700000000003,61709.691
946,Benin,2022-04,12.0,0.0,12.005,0.0,400585920.0,4890.0,797986.0,366.21000000000004,59761.412
947,Benin,2022-05,184.0,0.0,115.995,0.0,413938784.0,5053.0,825832.0,378.41700000000003,61846.801999999996
948,Benin,2022-06,371.0,0.0,428.149,0.0,400585920.0,4890.0,810502.0,366.21000000000004,60698.748
949,Benin,2022-07,156.0,0.0,148.85999999999999,0.0,413938784.0,5053.0,844832.0,378.41700000000003,63269.718
950,Benin,2022-08,174.0,0.0,117.428,0.0,413938784.0,5053.0,847492.0,378.41700000000003,63468.917
951,Benin,2022-09,292.0,0.0,358.712,0.0,400585920.0,4890.0,829462.0,366.21000000000004,62118.649
952,Benin,2022-10,130.0,0.0,44.999,0.0,413938784.0,5053.0,861502.0,378.41700000000003,64518.134
953,Benin,2022-11,68.0,0.0,158.711,0.0,400585920.0,4890.0,838164.0,366.21000000000004,62770.356
954,Benin,2022-12,5.0,0.0,7.146999999999999,0.0,413938784.0,5053.0,867450.0,378.41700000000003,64963.59
955,Benin,2023-01,5.0,0.0,5.005,0.0,413938784.0,5053.0,867627.0,378.41700000000003,64976.855
956,Benin,2023-02,9.0,0.0,9.001999999999999,0.0,373880192.0,4564.0,783845.0,341.79600000000005,58702.390999999996
957,Benin,2023-03,14.0,0.0,13.863999999999999,0.0,413938784.0,5053.0,868270.0,378.41700000000003,65025.002
958,Benin,2023-04,1.0,0.0,1.144,0.0,400585920.0,4890.0,840419.0,366.21000000000004,62939.23499999999
959,Benin,2023-05,0.0,0.0,0.0,0.0,413938784.0,5053.0,868434.0,378.41700000000003,65037.287
960,Bermuda,2020-02,0.0,0.0,0.0,0.0,1862003.0,,,,
961,Bermuda,2020-03,17.0,0.0,8.431,0.0,1990417.0,,65.0,,1012.35
962,Bermuda,2020-04,82.0,5.0,85.998,4.997999999999999,1926210.0,88.0,1725.0,1370.569,26866.232
963,Bermuda,2020-05,41.0,4.0,35.28,4.004,1990417.0,236.0,3719.0,3675.616,57922.032
964,Bermuda,2020-06,6.0,0.0,16.282999999999998,0.0,1926210.0,270.0,4281.0,4205.16,66674.971
965,Bermuda,2020-07,7.0,0.0,6.856999999999999,0.0,1990417.0,279.0,4638.0,4345.332,72235.112
966,Bermuda,2020-08,15.0,0.0,14.436,0.0,1990417.0,279.0,4969.0,4345.332,77390.326
967,Bermuda,2020-09,13.0,0.0,12.434,0.0,1926210.0,270.0,5274.0,4205.16,82140.57699999999
968,Bermuda,2020-10,9.0,0.0,10.289,0.0,1990417.0,279.0,5723.0,4345.332,89133.58200000001
969,Bermuda,2020-11,57.0,0.0,42.716,0.0,1926210.0,270.0,6493.0,4205.16,101126.051
970,Bermuda,2020-12,314.0,0.0,315.426,0.0,1990417.0,279.0,12405.0,4345.332,193203.236
971,Bermuda,2021-01,130.0,3.0,138.578,3.0029999999999997,1990417.0,352.0,20055.0,5482.277999999999,312349.114
972,Bermuda,2021-02,14.0,0.0,13.142,0.0,1797796.0,336.0,19446.0,5233.088,302864.16500000004
973,Bermuda,2021-03,242.0,0.0,169.99699999999999,0.0,1990417.0,372.0,23586.0,5793.776,367343.126
974,Bermuda,2021-04,1368.0,11.0,1408.716,10.147,1926210.0,475.0,53096.0,7397.954,826950.334
975,Bermuda,2021-05,176.0,9.0,210.285,9.859,1990417.0,941.0,75764.0,14655.726999999999,1179995.95
976,Bermuda,2021-06,19.0,1.0,18.579,1.001,1926210.0,985.0,74960.0,15341.015,1167473.956
977,Bermuda,2021-07,28.0,0.0,30.571,0.0,1990417.0,1023.0,78265.0,15932.853,1218948.091
978,Bermuda,2021-08,306.0,0.0,252.282,0.0,1990417.0,1023.0,82781.0,15932.853,1289283.1
979,Bermuda,2021-09,2138.0,19.0,1973.433,15.004999999999999,1926210.0,1141.0,111781.0,17770.652,1740947.247
980,Bermuda,2021-10,665.0,49.0,853.2860000000001,48.716,1990417.0,2690.0,169723.0,41895.743,2643372.218
981,Bermuda,2021-11,83.0,5.0,104.434,9.282,1926210.0,3150.0,170772.0,49060.062000000005,2659710.004
982,Bermuda,2021-12,334.0,0.0,306.99899999999997,0.0,1990417.0,3286.0,180656.0,51178.21,2813649.601
983,Bermuda,2022-01,4488.0,10.0,3962.142,7.140999999999999,1990417.0,3432.0,250594.0,53452.119,3902907.784
984,Bermuda,2022-02,938.0,7.0,1375.145,9.146999999999998,1797796.0,3346.0,309421.0,52112.698,4819116.3
985,Bermuda,2022-03,864.0,4.0,913.995,4.433,1990417.0,3861.0,368266.0,60133.632,5735605.1559999995
986,Bermuda,2022-04,898.0,4.0,972.288,4.29,1926210.0,3887.0,384900.0,60538.571,5994673.476
987,Bermuda,2022-05,1503.0,7.0,1324.142,6.435,1990417.0,4173.0,436041.0,64992.912000000004,6791175.411
988,Bermuda,2022-06,1202.0,0.0,1325.1399999999999,0.572,1926210.0,4140.0,462730.0,64478.939999999995,7206846.599
989,Bermuda,2022-07,1236.0,6.0,1116.002,4.29,1990417.0,4361.0,513018.0,67920.947,7990063.382
990,Bermuda,2022-08,720.0,4.0,793.2860000000001,5.712999999999999,1990417.0,4564.0,542912.0,71082.601,8455651.258
991,Bermuda,2022-09,209.0,0.0,305.006,0.0,1926210.0,4440.0,539792.0,69151.35,8407058.415
992,Bermuda,2022-10,218.0,0.0,224.423,0.0,1990417.0,4588.0,565760.0,71456.395,8811500.304
993,Bermuda,2022-11,123.0,3.0,122.997,3.0029999999999997,1926210.0,4487.0,552785.0,69883.339,8609419.547
994,Bermuda,2022-12,94.0,1.0,94.003,1.001,1990417.0,4709.0,574453.0,73340.908,8946890.529
995,Bermuda,2023-01,209.0,5.0,200.427,5.005,1990417.0,4804.0,579723.0,74820.499,9028968.806
996,Bermuda,2023-02,33.0,3.0,36.998,2.4309999999999996,1797796.0,4426.0,525890.0,68933.295,8190539.972
997,Bermuda,2023-03,50.0,3.0,52.716,3.2889999999999997,1990417.0,4985.0,583636.0,77639.509,9089912.315
998,Bermuda,2023-04,11.0,2.0,12.854,2.288,1926210.0,4934.0,565712.0,76845.198,8810752.722000001
999,Bermuda,2023-05,0.0,0.0,0.0,0.0,1990417.0,5115.0,584660.0,79664.20300000001,9105860.733000001
1000,Bhutan,2020-02,0.0,0.0,0.0,0.0,22691253.0,,,,
1001,Bhutan,2020-03,3.0,0.0,2.4309999999999996,0.0,24256167.0,,37.0,,47.286
1002,Bhutan,2020-04,4.0,0.0,4.004,0.0,23473710.0,,152.0,,194.256
1003,Bhutan,2020-05,36.0,0.0,22.857,0.0,24256167.0,,491.0,,627.5129999999999
1004,Bhutan,2020-06,33.0,0.0,42.149,0.0,23473710.0,,1837.0,,2347.74
1005,Bhutan,2020-07,19.0,0.0,22.706,0.0,24256167.0,,2645.0,,3380.372
1006,Bhutan,2020-08,129.0,0.0,80.575,0.0,24256167.0,,4085.0,,5220.742
1007,Bhutan,2020-09,49.0,0.0,93.143,0.0,23473710.0,,7364.0,,9411.383
1008,Bhutan,2020-10,67.0,0.0,72.139,0.0,24256167.0,,9723.0,,12426.246
1009,Bhutan,2020-11,56.0,0.0,43.862,0.0,23473710.0,,11026.0,,14091.514
1010,Bhutan,2020-12,201.0,0.0,170.001,0.0,24256167.0,,14128.0,,18055.94
1011,Bhutan,2021-01,262.0,1.0,301.712,1.001,24256167.0,22.0,24635.0,28.116,31484.156
1012,Bhutan,2021-02,8.0,0.0,10.575999999999999,0.0,21908796.0,28.0,24158.0,35.784,30874.54
1013,Bhutan,2021-03,5.0,0.0,4.576,0.0,24256167.0,31.0,26925.0,39.618,34410.832
1014,Bhutan,2021-04,150.0,0.0,141.99699999999999,0.0,23473710.0,30.0,28110.0,38.34,35925.292
1015,Bhutan,2021-05,590.0,0.0,443.573,0.0,24256167.0,31.0,39330.0,39.618,50264.744
1016,Bhutan,2021-06,440.0,0.0,540.856,0.0,23473710.0,30.0,54236.0,38.34,69314.987
1017,Bhutan,2021-07,434.0,1.0,488.858,1.001,24256167.0,45.0,71543.0,57.51,91433.776
1018,Bhutan,2021-08,108.0,1.0,102.852,1.001,24256167.0,79.0,79308.0,100.962,101357.649
1019,Bhutan,2021-09,5.0,0.0,9.577,0.0,23473710.0,90.0,77894.0,115.02,99550.512
1020,Bhutan,2021-10,22.0,0.0,19.14,0.0,24256167.0,93.0,81004.0,118.854,103525.187
1021,Bhutan,2021-11,19.0,0.0,17.858999999999998,0.0,23473710.0,90.0,78806.0,115.02,100716.078
1022,Bhutan,2021-12,20.0,0.0,24.149,0.0,24256167.0,93.0,82149.0,118.854,104988.519
1023,Bhutan,2022-01,2025.0,1.0,1285.431,0.286,24256167.0,95.0,96156.0,121.41,122889.823
1024,Bhutan,2022-02,7509.0,2.0,6737.575,2.7169999999999996,21908796.0,137.0,213006.0,175.086,272227.092
1025,Bhutan,2022-03,12886.0,3.0,13518.578,3.0029999999999997,24256167.0,236.0,567324.0,301.608,725054.536
1026,Bhutan,2022-04,32691.0,11.0,33569.852,11.004,23473710.0,466.0,1339742.0,595.5550000000001,1712224.442
1027,Bhutan,2022-05,1854.0,1.0,1846.571,1.001,24256167.0,651.0,1844161.0,832.009,2356884.7830000003
1028,Bhutan,2022-06,84.0,0.0,77.70700000000001,0.0,23473710.0,630.0,1789625.0,805.17,2287186.3899999997
1029,Bhutan,2022-07,821.0,0.0,695.8580000000001,0.0,24256167.0,651.0,1861537.0,832.009,2379091.758
1030,Bhutan,2022-08,546.0,0.0,608.571,0.0,24256167.0,651.0,1883864.0,832.009,2407626.238
1031,Bhutan,2022-09,893.0,0.0,935.148,0.0,23473710.0,630.0,1845716.0,805.17,2358872.116
1032,Bhutan,2022-10,411.0,0.0,410.141,0.0,24256167.0,651.0,1928847.0,832.009,2465115.657
1033,Bhutan,2022-11,123.0,0.0,151.575,0.0,23473710.0,630.0,1873558.0,805.17,2394454.908
1034,Bhutan,2022-12,28.0,0.0,34.436,0.0,24256167.0,651.0,1938125.0,832.009,2476973.171
1035,Bhutan,2023-01,74.0,0.0,69.997,0.0,24256167.0,651.0,1939663.0,832.009,2478938.779
1036,Bhutan,2023-02,15.0,0.0,16.145,0.0,21908796.0,588.0,1753118.0,751.492,2240529.52
1037,Bhutan,2023-03,28.0,0.0,30.72,0.0,24256167.0,651.0,1941745.0,832.009,2481599.63
1038,Bhutan,2023-04,18.0,0.0,15.573,0.0,23473710.0,630.0,1879626.0,805.17,2402209.968
1039,Bhutan,2023-05,5.0,0.0,7.1499999999999995,0.0,24256167.0,651.0,1942722.0,832.009,2482848.2539999997
1040,Bolivia,2020-02,0.0,0.0,0.0,0.0,354499306.0,,,,
1041,Bolivia,2020-03,90.0,0.0,49.434000000000005,0.0,378947534.0,,473.0,,38.69
1042,Bolivia,2020-04,717.0,44.0,667.861,40.288,366723420.0,647.0,10744.0,52.925,878.919
1043,Bolivia,2020-05,7924.0,256.0,5312.005,199.718,378947534.0,4350.0,98902.0,355.847,8090.725
1044,Bolivia,2020-06,20692.0,634.0,19424.007,568.86,366723420.0,16509.0,505586.0,1350.527,41359.732
1045,Bolivia,2020-07,37033.0,1539.0,39523.576,1603.565,378947534.0,54071.0,1485823.0,4423.3060000000005,121548.53
1046,Bolivia,2020-08,47953.0,2373.0,44450.716,2090.716,378947534.0,115807.0,2885729.0,9473.656,236068.564
1047,Bolivia,2020-09,18813.0,2954.0,22435.427,3189.7129999999997,366723420.0,196431.0,3728554.0,16069.145,305016.305
1048,Bolivia,2020-10,7390.0,808.0,8748.998,915.145,378947534.0,256878.0,4281999.0,21014.036,350291.157
1049,Bolivia,2020-11,3882.0,335.0,3424.852,304.291,366723420.0,264503.0,4285267.0,21637.804,350558.496
1050,Bolivia,2020-12,9096.0,140.0,8284.289999999999,156.429,378947534.0,279361.0,4578617.0,22853.271,374556.13899999997
1051,Bolivia,2021-01,59802.0,1143.0,48098.008,852.997,378947534.0,294007.0,5518467.0,24051.4,451441.06799999997
1052,Bolivia,2021-02,34499.0,1383.0,41287.57,1499.5720000000001,342275192.0,305253.0,6440031.0,24971.383,526830.078
1053,Bolivia,2021-03,20820.0,534.0,24903.005999999998,677.998,378947534.0,368357.0,7990193.0,30133.628,653641.895
1054,Bolivia,2021-04,27181.0,640.0,28063.43,661.138,366723420.0,374633.0,8475177.0,30647.049,693316.259
1055,Bolivia,2021-05,68678.0,1594.0,56682.573000000004,1245.146,378947534.0,415792.0,10107882.0,34014.08,826880.539
1056,Bolivia,2021-06,66790.0,2119.0,74841.288,2281.708,366723420.0,462151.0,11990717.0,37806.507,980906.8350000001
1057,Bolivia,2021-07,35983.0,1117.0,41146.003,1325.71,378947534.0,532985.0,14060127.0,43601.115,1150195.9949999999
1058,Bolivia,2021-08,21590.0,758.0,19871.711,699.704,378947534.0,560415.0,14890223.0,45845.038,1218102.428
1059,Bolivia,2021-09,9662.0,325.0,10838.851,369.573,366723420.0,556955.0,14833795.0,45561.992999999995,1213486.314
1060,Bolivia,2021-10,14517.0,228.0,11770.427,217.711,378947534.0,583129.0,15648069.0,47703.167,1280098.418
1061,Bolivia,2021-11,22003.0,213.0,21457.858,187.859,366723420.0,570060.0,15661179.0,46634.058,1281170.885
1062,Bolivia,2021-12,40132.0,393.0,42163.859,424.716,378947534.0,599154.0,17177103.0,49014.111000000004,1405181.8429999999
1063,Bolivia,2022-01,266510.0,1294.0,241825.57,1130.005,378947534.0,623187.0,21737717.0,50980.138,1778265.243
1064,Bolivia,2022-02,50094.0,582.0,74908.287,739.139,342275192.0,593238.0,24491982.0,48530.147,2003579.3220000002
1065,Bolivia,2022-03,9441.0,81.0,10656.714,103.854,378947534.0,665335.0,27807146.0,54428.070999999996,2274778.039
1066,Bolivia,2022-04,2920.0,419.0,3375.715,420.434,366723420.0,656202.0,27099562.0,53680.947,2216893.764
1067,Bolivia,2022-05,4171.0,41.0,3388.15,38.714999999999996,378947534.0,679769.0,28086646.0,55608.862,2297642.674
1068,Bolivia,2022-06,11354.0,5.0,10569.707,7.002999999999999,366723420.0,658491.0,27380857.0,53868.203,2239905.236
1069,Bolivia,2022-07,112286.0,101.0,84360.567,67.005,378947534.0,681320.0,29646504.0,55735.734,2425247.676
1070,Bolivia,2022-08,67011.0,138.0,93261.003,162.002,378947534.0,685714.0,33189643.0,56095.187,2715096.001
1071,Bolivia,2022-09,8748.0,41.0,11885.855,50.565,366723420.0,666501.0,33158713.0,54523.456,2712565.7479999997
1072,Bolivia,2022-10,1635.0,7.0,1593.281,7.7139999999999995,378947534.0,689360.0,34372106.0,56393.445999999996,2811827.999
1073,Bolivia,2022-11,1191.0,6.0,1149.718,5.577,366723420.0,667264.0,33296115.0,54585.88,2723805.991
1074,Bolivia,2022-12,36133.0,35.0,36320.712,35.429,378947534.0,690036.0,34855645.0,56448.748,2851384.163
1075,Bolivia,2023-01,40351.0,65.0,38415.561,63.278999999999996,378947534.0,692051.0,36416406.0,56613.589,2979063.0239999997
1076,Bolivia,2023-02,5604.0,19.0,7079.997,17.858,342275192.0,625927.0,33332325.0,51204.289,2726768.173
1077,Bolivia,2023-03,2825.0,8.0,3219.139,10.286,378947534.0,693381.0,37026772.0,56722.39,3028994.332
1078,Bolivia,2023-04,1718.0,5.0,1423.282,4.718,366723420.0,671242.0,35887725.0,54911.306,2935813.997
1079,Bolivia,2023-05,1560.0,6.0,1733.141,6.435,378947534.0,693802.0,37136602.0,56756.834,3037979.031
1080,Bonaire Sint Eustatius and Saba,2020-02,0.0,0.0,0.0,0.0,784508.0,,,,
1081,Bonaire Sint Eustatius and Saba,2020-03,0.0,0.0,0.0,0.0,838612.0,,,,
1082,Bonaire Sint Eustatius and Saba,2020-04,5.0,0.0,5.005,0.0,811560.0,,95.0,,3511.7580000000003
1083,Bonaire Sint Eustatius and Saba,2020-05,2.0,0.0,1.144,0.0,838612.0,,185.0,,6838.679
1084,Bonaire Sint Eustatius and Saba,2020-06,0.0,0.0,0.8579999999999999,0.0,811560.0,,210.0,,7762.830000000001
1085,Bonaire Sint Eustatius and Saba,2020-07,4.0,0.0,3.8609999999999998,0.0,838612.0,,262.0,,9685.048
1086,Bonaire Sint Eustatius and Saba,2020-08,4.0,0.0,2.7169999999999996,0.0,838612.0,,391.0,,14453.644
1087,Bonaire Sint Eustatius and Saba,2020-09,70.0,1.0,50.43,1.001,811560.0,11.0,968.0,406.62600000000003,35782.935
1088,Bonaire Sint Eustatius and Saba,2020-10,65.0,2.0,86.002,2.002,838612.0,59.0,4238.0,2180.994,156661.253
1089,Bonaire Sint Eustatius and Saba,2020-11,11.0,0.0,8.866,0.0,811560.0,90.0,4662.0,3326.94,172334.763
1090,Bonaire Sint Eustatius and Saba,2020-12,21.0,0.0,21.717,0.0,838612.0,93.0,5306.0,3437.8379999999997,196140.771
1091,Bonaire Sint Eustatius and Saba,2021-01,206.0,0.0,197.14000000000001,0.0,838612.0,93.0,9124.0,3437.8379999999997,337276.358
1092,Bonaire Sint Eustatius and Saba,2021-02,44.0,1.0,37.995,1.001,757456.0,99.0,11181.0,3659.619,413315.096
1093,Bonaire Sint Eustatius and Saba,2021-03,815.0,6.0,701.858,4.286,838612.0,183.0,22175.0,6764.743,819717.5800000001
1094,Bonaire Sint Eustatius and Saba,2021-04,306.0,5.0,433.14799999999997,6.574999999999999,811560.0,393.0,44202.0,14527.578000000001,1633964.217
1095,Bonaire Sint Eustatius and Saba,2021-05,59.0,2.0,57.718999999999994,2.145,838612.0,511.0,49080.0,18889.534,1814283.603
1096,Bonaire Sint Eustatius and Saba,2021-06,24.0,0.0,24.994999999999997,0.0,811560.0,510.0,48652.0,18852.57,1798462.221
1097,Bonaire Sint Eustatius and Saba,2021-07,54.0,0.0,56.568999999999996,0.0,838612.0,527.0,51556.0,19480.988999999998,1905811.034
1098,Bonaire Sint Eustatius and Saba,2021-08,93.0,0.0,83.865,0.0,838612.0,527.0,53824.0,19480.988999999998,1989649.566
1099,Bonaire Sint Eustatius and Saba,2021-09,215.0,1.0,212.142,0.715,811560.0,515.0,56686.0,19037.399999999998,2095445.807
1100,Bonaire Sint Eustatius and Saba,2021-10,413.0,2.0,392.426,2.288,838612.0,601.0,69281.0,22216.473,2561030.608
1101,Bonaire Sint Eustatius and Saba,2021-11,415.0,3.0,358.432,2.4309999999999996,811560.0,607.0,77047.0,22438.272,2848107.3510000003
1102,Bonaire Sint Eustatius and Saba,2021-12,413.0,0.0,493.28000000000003,0.572,838612.0,682.0,95733.0,25210.719,3538851.097
1103,Bonaire Sint Eustatius and Saba,2022-01,3611.0,5.0,3064.141,5.005,838612.0,762.0,148273.0,28167.969,5481036.522
1104,Bonaire Sint Eustatius and Saba,2022-02,732.0,4.0,1227.712,4.004,757456.0,834.0,203540.0,30829.509000000002,7524027.7930000005
1105,Bonaire Sint Eustatius and Saba,2022-03,457.0,0.0,406.709,0.0,838612.0,961.0,238461.0,35524.171,8814912.025
1106,Bonaire Sint Eustatius and Saba,2022-04,1552.0,3.0,1662.291,3.0029999999999997,811560.0,979.0,266027.0,36189.564,9833912.464
1107,Bonaire Sint Eustatius and Saba,2022-05,485.0,1.0,451.851,1.001,838612.0,1071.0,307008.0,39590.431,11348809.705
